pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht 
178.964 0.442753 -1.88609 131.09 -1.61582 1.30951 508.58 0.682285 0.607762 0.727264 0.801521 17.7582 1.22192 0.0875847 369.594 
358.614 -1.18867 0.437728 317.097 -1.94937 -2.63126 755.735 0.574925 0.450045 0.715444 0.759861 10.8103 -2.81792 0.114055 730.145 
204.557 -0.317166 -1.14219 135.239 -0.966006 1.77352 359.584 0.76056 0.654866 0.823546 0.810667 13.1963 0.68132 1.0922 405.512 
277.758 -2.70171 2.16552 268.212 -1.13909 -1.09202 747.099 0.429002 0.605333 0.373768 0.728371 24.2562 -1.90793 0.81591 552.902 
341.127 -0.363391 1.32696 246.106 0.794314 -1.6221 684.301 0.53232 0.650483 0.71405 0.841897 87.5177 -1.58124 0.040859 723.72 
175.405 0.506495 -1.37349 147.711 -2.59471 1.82373 800.801 0.639561 0.628473 0.85468 0.782846 7.60788 2.22371 0.399979 312.213 
293.698 0.609812 1.96473 277.389 -1.82875 -0.665315 1044.72 0.576792 0.464154 0.77622 0.693649 14.1306 2.03118 0.0664419 771.308 
169.196 -2.41368 -0.666263 115.838 2.35083 2.05713 1532.82 0.163107 0.762747 0.899657 0.606741 33.0286 0.14762 0.813882 472.638 
218.924 -1.80678 0.0519657 155.88 -0.348554 -3.08009 479.761 0.700452 0.65659 0.687528 0.862952 40.3802 -3.07054 0.00955033 371.194 
274.353 0.225008 -2.03228 235.402 2.45366 1.06565 860.289 0.781919 0.545804 0.732577 0.729299 33.5679 1.32755 0.218243 509.777 
262.224 -1.23435 -0.883086 257.913 -1.49842 2.38497 584.37 0.153647 0.337847 0.86181 0.872591 13.2684 -0.190719 0.692368 570.167 
206.87 2.75051 -3.06786 148.216 1.99085 -0.224812 381.807 0.699428 0.793031 0.773815 0.857635 22.0807 0.252578 0.17885 397.151 
170.957 -2.47728 -0.18526 163.309 -0.337457 3.04751 553.724 0.652523 0.773724 0.749178 0.846547 32.8113 1.84173 1.20577 321.338 
321.924 0.583764 2.0515 266.66 -0.100726 -1.42311 628.296 0.158702 0.644017 0.906524 0.640128 35.6391 2.03206 0.0194366 759.784 
279.161 1.09579 2.95412 251.738 2.37176 -0.107699 649.09 0.521274 0.571735 0.804585 0.835898 7.17338 -3.07517 2.8877 558.201 
213.509 1.67696 -1.69568 188.819 -2.43314 1.44957 1600.27 0.519284 0.871433 0.805876 0.716779 15.9322 -1.21545 0.480229 426.845 
163.452 -0.566943 0.577969 97.47 0.285018 -2.18823 274.851 0.763965 0.76534 0.790241 0.864074 12.8586 -2.40475 0.216516 318.797 
